Game,Nodes,Edges,Algorithm,Status,Time_ms,Peak_Memory_MB
Random_86,10000,26006,si,OK,4406.865291,1528.2273
Random_86,10000,26006,ptl,OK,6.728835,2.834197
Random_87,10000,25867,tl,OK,1.901424,2.9547338
Random_87,10000,25867,zlk,OK,1.5781180000000001,2.924613
Random_87,10000,25867,pzlk,OK,2.5310639999999998,3.0496893
Random_87,10000,25867,si,OK,4223.338854,1528.3795
Random_87,10000,25867,ptl,OK,6.0037329999999995,2.9597464
Random_88,10000,25818,tl,OK,2.8358049999999997,2.8326406
Random_88,10000,25818,zlk,OK,4.634434,4.6419363
Random_88,10000,25818,pzlk,OK,8.325499,4.766982
Random_88,10000,25818,si,OK,4888.876079,1528.3782
Random_88,10000,25818,ptl,OK,6.785365,2.867301
Random_89,10000,25854,tl,OK,3.319888,2.9562902
Random_89,10000,25854,zlk,OK,8.065033,4.3426046
Random_89,10000,25854,pzlk,OK,8.510783,4.39141
Random_89,10000,25854,si,OK,4386.490833,1528.3795
Random_89,10000,25854,ptl,OK,7.515256,2.9590979
Random_90,10000,25729,tl,OK,2.417739,2.8317556
Random_90,10000,25729,zlk,OK,3.3492539999999997,3.7118216
Random_90,10000,25729,pzlk,OK,3.4556069999999997,3.7608557
Random_90,10000,25729,si,OK,3972.234633,1528.2246
Random_90,10000,25729,ptl,OK,5.554809,2.8317556
Random_91,10000,26051,tl,OK,1.8426230000000001,2.8337698
Random_91,10000,26051,zlk,OK,1.794111,3.218566
Random_91,10000,26051,pzlk,OK,3.903652,3.3672323
Random_91,10000,26051,si,OK,4963.629499,1528.3793
Random_91,10000,26051,ptl,OK,4.714226999999999,2.8337698
Random_92,10000,25772,tl,OK,1.7253189999999998,2.953147
Random_92,10000,25772,zlk,OK,1.3342930000000002,2.5983648
Random_92,10000,25772,pzlk,OK,2.174506,2.7233648
Random_92,10000,25772,si,OK,3991.163925,1528.3776
Random_92,10000,25772,ptl,OK,4.828215,2.8330908
Random_93,10000,25888,tl,OK,3.072979,2.8330374
Random_93,10000,25888,zlk,OK,6.938357,4.220954
Random_93,10000,25888,pzlk,OK,7.344252,4.2704306
Random_93,10000,25888,si,OK,4228.49751,1528.3789
Random_93,10000,25888,ptl,OK,7.486854,2.8330603
